0,1,2
1.9443807560886366,1.5552156429544919,1.0
3.598689717504934,-0.07352041970732799,2.0
2.1942124520080903,-0.12726466798075312,2.0
0.4901831736992059,1.707876890524819,3.0
-0.508693128560252,-0.5872764240026381,0.0
3.0846808021408965,1.2672553547765908,1.0
-0.8897442641367882,0.10500943898655883,0.0
-0.7710500981110288,2.0294730994034875,3.0
2.7382748879379246,-0.30237281875424676,2.0
-0.6935882623535438,1.2088719634629026,3.0
2.2844618874217226,2.5394683329134518,1.0
0.11808111576706273,3.0935970850841663,3.0
1.2379870510197712,2.436738264507674,1.0
2.3142774121998153,1.5562370150102183,1.0
1.002109642385927,-0.594406331037497,2.0
0.6959226242823654,2.318948074927583,3.0
2.536510277538438,2.2681537649966783,1.0
1.9071214511744248,-0.37433555772715194,0.0
2.3152727653263883,2.4726852471757645,1.0
1.9378128001349468,2.1168432413751,1.0
1.9828268828158222,1.796556725388242,1.0
2.0717199752413697,1.693881400253305,1.0
1.6401800509329243,1.6257126310461287,1.0
-0.30332822525045405,-0.2894566642903123,0.0
0.8604495569094616,0.21211795286123047,0.0
1.7964477299372474,2.5258663882214276,1.0
1.7507956944800642,0.4175518704663299,2.0
2.3392238898120654,0.36626542035006304,2.0
1.969660917044959,0.678905156436021,2.0
1.6813685921131374,-0.5907455225899343,2.0
-0.2638082165690981,2.313027509839188,3.0
2.0524548643675433,2.9283190248246536,1.0
2.9084875819003186,2.68438433590035,1.0
0.31826218646280013,-0.22604864468540534,0.0
2.4241316254847853,-0.21686093078286195,2.0
1.8311927998801742,2.60185677638658,1.0
1.8176002748424005,-0.12441835847187249,2.0
3.261101826572123,-0.27938474098087707,2.0
2.0195267642068053,0.3081949203004874,2.0
1.3497091335085223,1.832180397781885,3.0
-0.4281600286150561,2.6497755479465295,3.0
0.6915969353484182,-0.8393925061409719,0.0
-0.9902354243370642,1.7114821973320025,3.0
1.9894360608111707,1.2021964723204777,2.0
-0.4181079253149908,-0.6179328911105959,0.0
2.7918008943557933,0.6194537178917467,2.0
-0.30910245855966534,-0.1318252770516982,0.0
-0.9916211701661033,1.7480310886680532,3.0
-0.4712973413655074,2.156984506634268,3.0
2.5372378225327976,0.2333443389958167,2.0
0.4474525357110993,1.7757405282790097,3.0
1.3539476994498798,0.15937380343317964,2.0
-1.2058063396147234,0.8562164291173893,0.0
2.336699826908787,2.2069663430597672,1.0
-0.9585200420031841,3.101936215955554,3.0
1.6362461578879093,-0.4158355930612431,2.0
1.7727419651501888,-0.5465571094526389,2.0
-0.7132977000381681,0.01004498036591556,0.0
0.5501736607918638,2.338880532783749,3.0
2.2767081862795826,-0.7283046564546775,2.0
-0.46522706539677616,2.0947651334820683,3.0
3.0529302308246327,0.10129844533770738,2.0
0.6161388722543103,2.9121156602787517,3.0
1.6828606592970432,2.0529533902571266,1.0
2.450043069809083,-0.12754272192983862,2.0
3.049949936835602,-0.045154567355297395,2.0
1.5565159973060476,-0.7838763346616626,2.0
-0.23103325845335582,-0.5832914006482237,0.0
1.3440985144250537,1.3176025252454489,1.0
-0.218780151411858,-0.35799286585454937,0.0
0.3766295969978568,0.2797127966479775,0.0
2.142287312673973,1.2330029679745305,2.0
0.37365165481952173,1.9322618176770106,3.0
-0.09106029768892465,-0.2675659102811942,0.0
0.963221248042361,2.257208051659038,3.0
-0.022834631945665065,2.0731192834591234,3.0
0.11449487845752541,1.2644072835900428,3.0
2.1069004267888856,0.09612377034278949,2.0
0.10697298652923855,-0.11815713988034683,0.0
-0.1360919337952956,1.4215819657039894,3.0
0.5448044515616828,-0.3481081976808729,0.0
1.7801392434663812,-0.5373032057406624,2.0
1.6799052394775706,-0.6274972111985495,2.0
0.34374430313900917,-0.5914825526179587,0.0
0.037693205214895116,2.116042950457947,3.0
-0.1404911632012085,0.18662856726893673,0.0
-0.4791142281836695,-0.018989329968724628,0.0
0.3083359487963034,2.8027180376162946,3.0
2.2297573708389193,-0.22924376259821488,2.0
0.03128333949119978,1.5363995797026795,3.0
-0.5194331276299687,2.2836338915385426,3.0
1.0218311070957486,-0.0783711200784011,0.0
-1.4813348331556635,0.030971404602780927,0.0
1.8021607611015662,2.4751952981351923,1.0
0.2726612994658506,0.32571408219258896,0.0
1.3603460742435551,0.6052477486126525,2.0
2.4333508411787776,2.394857424531216,1.0
0.7660667859178489,2.756683135994211,3.0
-0.2831187752844995,2.164057046527584,3.0
2.8360780411060778,2.1418402968787715,1.0
-0.32880950074383825,-0.2610723318103701,0.0
1.4306389017745853,0.33182354882952475,2.0
0.967162889699283,-0.6192627306560458,2.0
-0.027076042450336832,1.9147385990461974,3.0
-0.0019394329321888555,2.7783833398475504,3.0
1.6183313735617806,-0.44915635848781327,2.0
0.7073459966805635,0.18766854358039728,0.0
1.8691611761678564,2.383743624695604,1.0
1.635656224321265,2.4655789767838243,1.0
1.4602513759079785,2.100943880932203,1.0
2.3645222549179095,2.56281034813339,1.0
1.8324642436262892,2.662812379582598,1.0
-0.20462093397160755,2.516688739599289,3.0
0.1413549529997028,1.3880334050628838,3.0
2.6310235986102697,1.7422492866251014,1.0
0.3667152887796907,2.797125147747653,3.0
1.6927353797032838,0.32370113182121524,2.0
1.3195460818488152,1.364434557234668,1.0
2.1990661595931025,0.4546353801903537,2.0
1.0624160804008107,2.0586857799217193,1.0
3.272044786312133,2.207114564311257,1.0
0.637828263491219,2.0377774362901167,3.0
1.7269147984074074,-0.0430871228411705,2.0
-0.17064935170728696,-0.1498948262089192,0.0
1.2030425469269583,-0.1498815505481062,2.0
-0.6845760455632951,1.901504394511052,3.0
2.1724790670061958,0.793909026997803,2.0
-0.40688966914094005,2.187681958611406,3.0
0.05769213349731567,0.7175567463586752,0.0
0.6138959302611514,-0.26291714282495476,0.0
2.4725880120411436,1.477059145272263,1.0
0.5521416772961238,2.274390629406712,3.0
0.06252484598919436,0.5528950673071025,0.0
1.5879286285531815,1.435108724395779,1.0
2.4289406997709366,-0.1256028524606929,2.0
-0.003508709446600427,-0.004391309368047777,0.0
0.23775176080455235,-0.21595216840563414,0.0
0.5551035962281718,0.24325310955691873,0.0
-0.19583731281651862,-0.37360003168011946,0.0
-0.20469828928794503,2.34900254021412,3.0
-0.38934817720919507,-0.4516338520782631,0.0
-0.023102224924336813,2.3505295507148065,3.0
-0.617763474891479,0.1861738909590744,0.0
2.0609150861781695,1.5461141406508063,1.0
0.22320547073983768,-0.05513567212214497,0.0
0.28569470443767947,0.017573814151876033,0.0
0.06023948040859002,-0.2894296268728949,0.0
2.746126973937456,2.8668292193554583,1.0
-0.17872946238725762,0.6106135163521587,0.0
-0.05129087242589525,-0.5199402053774376,0.0
1.6382294577231695,1.2185989026058273,1.0
1.6990149581972078,1.4541266847217211,1.0
1.8380591375102544,1.608584001546223,1.0
2.453930171774372,0.14309082455259145,2.0
0.0029301741101283468,1.6249668961948514,3.0
0.27711371367017257,2.573687003012156,3.0
1.5982839372474733,0.6922417078927516,2.0
2.1315354653199297,2.451983448230023,1.0
-0.20370657724744104,0.4481600021406402,0.0
1.7145137818413176,0.6386427059818461,2.0
-0.07257542618384867,1.5421535223930891,3.0
2.8677607572447092,-0.20978818938955232,2.0
1.3794920500942554,2.933483239112127,1.0
-0.43019552749058165,1.7280958597300664,3.0
1.5704699027773512,1.610506340698431,1.0
0.2463472390301461,1.4905331176737286,3.0
1.3417616971532929,-0.07689855892301788,2.0
1.6505779942013397,1.460435945714242,1.0
1.3965984860968221,-0.9800809390884391,2.0
-0.011679680116159816,2.4927946736059794,3.0
1.71437719721236,1.2285212904460736,2.0
0.8620976379307678,0.08662991521738649,0.0
1.1388392502487057,1.557930909651993,3.0
1.7299936013936725,1.831102318201227,1.0
2.089347876053204,-0.590532616276749,2.0
2.959058225974359,0.053192463436977276,2.0
-0.026173865629126263,-0.18681112189043111,0.0
1.5910476015116508,-0.2301489396642124,2.0
2.0706778298127673,0.08909246751452084,2.0
2.6009989795566217,1.6151457862337086,1.0
0.7174495667246862,1.5349330482133565,3.0
1.4018963546384011,2.4016628246893794,1.0
0.11975771919643721,0.17074304545745303,0.0
2.0914271506409974,2.7129693752315522,1.0
0.695270473844793,1.6014680843086921,3.0
-0.12331816711229594,-0.304805075152756,0.0
-0.810674418794726,1.7796637975726348,3.0
2.5412730823173737,-0.3646076548683165,2.0
0.5921871341014836,0.16054102652231883,0.0
1.8871258505555517,2.9580429347568846,1.0
-0.6552578104282845,-0.019745132059928054,0.0
1.2218914886113563,0.8774235150006228,2.0
-0.9990711374041373,2.5518247877879126,3.0
1.5328805364790252,-0.629528196359378,2.0
-0.2572018295832446,1.5060799711508754,3.0
0.35577141021821035,0.9704165050102216,3.0
-0.8942386344540777,0.6720699796988621,0.0
0.024540021029663156,2.795567029521115,3.0
0.36533337618012546,2.2976638086226018,3.0
1.785401394693972,-0.7579147961189615,2.0
2.7082167621192763,2.7589468291304478,1.0
0.6145166200247584,1.54583844263807,3.0
-0.29206525030386293,2.5016499223790154,3.0
0.13591604237771002,2.1955878956039436,3.0
1.0806994402522418,-0.77451648889251,2.0
-0.499205969844317,-0.3744618307580591,0.0
-0.4712089182611762,2.880911638867844,3.0
0.01763679040897057,2.331953615168941,3.0
1.9249970755064705,-0.24095563745049584,2.0
2.7696310128302244,0.47527660369390123,2.0
1.9626802537711259,1.189056956547247,1.0
1.246652655551099,-0.03718976915715194,2.0
0.6478421213333856,0.27129575615713775,0.0
1.350906745094719,1.466553279595893,1.0
0.21735881635250348,-0.636818982794687,0.0
1.9430371721631077,2.03778948644474,1.0
2.328787223215313,1.8011557143454944,1.0
0.14775107538351825,0.3899264343207573,0.0
2.2798990552310063,2.6463624768687835,1.0
2.1403487494558515,2.520055950519356,1.0
1.677211085638585,-0.32580523064991473,2.0
2.0636265945178685,-1.0750059592554961,2.0
2.156749590078547,2.8385666629513238,1.0
2.170814012599589,2.255876546069912,1.0
2.233821571651426,1.4799888848305494,1.0
0.1315513618338503,-0.633962403779553,0.0
1.9283603769567037,-0.053380345947728385,2.0
-0.13116837300364265,1.9495164217963488,3.0
0.4080166540178624,0.4082974942737034,0.0
-0.23088125803568713,-0.759998735635622,0.0
0.40421252668886176,2.3096855162897114,3.0
1.6005385830767778,2.318458076235116,1.0
0.21019334291341651,0.5300893281677369,0.0
1.6843011654447304,-0.7694950574982589,2.0
1.8093120037375254,2.1026353593367615,1.0
-0.27017907358344717,-0.3337524314971174,0.0
2.0687175570793923,2.279751129951587,1.0
0.48618629582568923,2.1629984950731638,3.0
